Category,Title,Price,Location,Area,URL
Commercial,5 Marla Commercial Building For Sale In Lake City Business Bay,11.5 Crore,"Lake City, Raiwind Road",5 Marla,https://www.zameen.com/Property/raiwind_road_lake_city_5_marla_commercial_building_for_sale_in_lake_city_business_bay-52535680-1103-3.html
Commercial,Prime Commercial Property in Gulberg Guaranteed 12% Rental Return,1 Crore,"MM Alam Road, Gulberg",1.1 Marla,https://www.zameen.com/Property/gulberg_mm_alam_road_prime_commercial_property_in_gulberg_guaranteed_12_rental_return-52743846-3850-3.html
Commercial,DHA H Block Phase 1 Lahore 4 Marla Commercial Building,7 Crore,"DHA Phase 1, DHA Defence",4 Marla,https://www.zameen.com/Property/dha_defence_dha_phase_1_dha_h_block_phase_1_lahore_4_marla_commercial_building-52848014-1442-3.html
Commercial,4 KANAL PSO PETROL PUMP AVAILABLE FOR SALE IN THOKAR NIAZ BAIG MULTAN ROAD,90 Crore,"Thokar Niaz Baig, Lahore",4 Kanal,https://www.zameen.com/Property/lahore_thokar_niaz_baig_4_kanal_pso_petrol_pump_available_for_sale_in_thokar_niaz_baig_multan_road-52811925-145-3.html
Commercial,Brand New 370 Square Feet Office Prime Space Available For (SALE) In Gulberg 3 Lahore!,1.2 Crore,"Grand Square Mall, Main Boulevard Gulberg",1.6 Marla,https://www.zameen.com/Property/main_boulevard_gulberg_grand_square_mall_brand_new_370_square_feet_office_prime_space_available_for_sale_in_gulberg_3_lahore-52509588-10387-3.html
Commercial,Shop For Sale Main Mm Alam Road Ground Mezzanine 2000 Sq. Ft,24 Crore,"MM Alam Road, Gulberg",8.9 Marla,https://www.zameen.com/Property/gulberg_mm_alam_road_shop_for_sale_main_mm_alam_road_ground_mezzanine_2000_sq_ft-52825293-3850-3.html
Commercial,850 Square Feet Corporate Office Available For Sale At Main Boulevard Gulberg,1.1 Crore,"Gulberg, Lahore",3.8 Marla,https://www.zameen.com/Property/lahore_gulberg_850_square_feet_corporate_office_available_for_sale_at_main_boulevard_gulberg-52851781-7-3.html
Commercial,Ready To sale A Building 8 Marla In Bahria Town - Block AA Lahore,22 Crore,"Bahria Town - Block AA, Bahria Town - Sector D",8 Marla,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_aa_ready_to_sale_a_building_8_marla_in_bahria_town_-_block_aa_lahore-52785157-1797-3.html
Commercial,Most Economical Shop On Cash Payment For Sale In Bahria Town Lahore,26.25 Lakh,"Midway Commercial, Bahria Town",0.8 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_most_economical_shop_on_cash_payment_for_sale_in_bahria_town_lahore-52580723-21559-3.html
Commercial,Lowest Price Shop For Sale On Cash Payment In Bahria Town Lahore,28.8 Lakh,"Midway Commercial, Bahria Town",0.9 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_lowest_price_shop_for_sale_on_cash_payment_in_bahria_town_lahore-52580774-21559-3.html
Commercial,Most Economical Shop On Cash Payment For Sale In Bahria Town Lahore,30.6 Lakh,"Midway Commercial, Bahria Town",0.9 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_most_economical_shop_on_cash_payment_for_sale_in_bahria_town_lahore-52580976-21559-3.html
Commercial,Lowest Price Shop For Sale On Cash Payment In Bahria Town Lahore,32.55 Lakh,"Midway Commercial, Bahria Town",1 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_lowest_price_shop_for_sale_on_cash_payment_in_bahria_town_lahore-52580990-21559-3.html
Commercial,Most Economical Shop On Cash Payment For Sale In Bahria Town Lahore,31.8 Lakh,"Midway Commercial, Bahria Town",0.9 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_most_economical_shop_on_cash_payment_for_sale_in_bahria_town_lahore-52581018-21559-3.html
Commercial,Most Economical Shop On Cash Payment For Sale In Bahria Town Lahore,26.55 Lakh,"Midway Commercial, Bahria Town",0.8 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_most_economical_shop_on_cash_payment_for_sale_in_bahria_town_lahore-52580695-21559-3.html
Commercial,Commercial Shops On Easy Installment Plan In Grand Height 11,39.15 Lakh,"Midway Commercial, Bahria Town",1.2 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_commercial_shops_on_easy_installment_plan_in_grand_height_11-52471038-21559-3.html
Commercial,Lowest Price Shop For Sale On Cash Payment In Bahria Town Lahore,31.8 Lakh,"Midway Commercial, Bahria Town",0.9 Marla,https://www.zameen.com/Property/bahria_town_midway_commercial_lowest_price_shop_for_sale_on_cash_payment_in_bahria_town_lahore-52585523-21559-3.html
Commercial,8 Marla Complete Plaza,26 Crore,"DHA Phase 8 - Commercial Broadway, DHA Phase 8",8 Marla,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_commercial_broadway_8_marla_complete_plaza-52734266-8268-3.html
Commercial,4 Storey Commercial Building Is Available For Sale On Wahdat Road Muslim Town Near To Muhammadi Nehari House Lahore,2.25 Crore,"Wahdat Road, Lahore",1.4 Marla,https://www.zameen.com/Property/lahore_wahdat_road_4_storey_commercial_building_is_available_for_sale_on_wahdat_road_muslim_town_near_to_muhammadi_nehari_house_lahore-52270324-634-3.html
Commercial,4 Marla Plaza At Excellent Location,22 Crore,"DHA Phase 6 - Main Boulevard, DHA Phase 6",4 Marla,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_main_boulevard_4_marla_plaza_at_excellent_location-52731282-9011-3.html
Commercial,5.33 Marla Commercial Plaza for Sale in Bahria Town Lahore PKR 15 Crore,15 Crore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",5 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_5_33_marla_commercial_plaza_for_sale_in_bahria_town_lahore_pkr_15_crore-52178371-1806-3.html
Commercial,Get In Touch Now To Buy A 488 Square Feet Shop In New Lahore City - Block B,1.44 Crore,"New Lahore City - Block B, New Lahore City - Phase 2",2.2 Marla,https://www.zameen.com/Property/new_lahore_city_phase_2_new_lahore_city_-_block_b_get_in_touch_now_to_buy_a_488_square_feet_shop_in_new_lahore_city_-_block_b-52718883-13245-3.html
Commercial,Rented Shop Available For Sale Front Side Gol Market In DHA Phase 3 Y Block,4.5 Crore,"DHA Phase 3, DHA Defence",0.9 Marla,https://www.zameen.com/Property/dha_defence_dha_phase_3_rented_shop_available_for_sale_front_side_gol_market_in_dha_phase_3_y_block-52780019-1454-3.html
Commercial,Al fajar tower,88 Lakh,"Golf View Residencia - Phase 1, Golf View Residencia",1.8 Marla,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_al_fajar_tower-52762695-13640-3.html
Commercial,Executive 4 Marla Plaza for Sale Prime Investment Opportunity in DHA Phase 8,3.15 Crore,"DHA Phase 8, DHA Defence",5.3 Marla,https://www.zameen.com/Property/dha_defence_dha_phase_8_executive_4_marla_plaza_for_sale_prime_investment_opportunity_in_dha_phase_8-52725532-1451-3.html
Commercial,10 Marla Commercial Near Canal Road,6.17 Crore,"Jail Road, Lahore",10 Marla,https://www.zameen.com/Property/lahore_jail_road_10_marla_commercial_near_canal_road-52736167-528-3.html
Commercial,Rented Out Apartment Building For Sale In F Block LDA Avenue 1.,13 Crore,"LDA Avenue - Block F, LDA Avenue",1 Kanal,https://www.zameen.com/Property/lda_avenue_lda_avenue_-_block_f_rented_out_apartment_building_for_sale_in_f_block_lda_avenue_1-52664939-8164-3.html
Commercial,2 Marla Sector Shop For Sale In DHA Phase 1 Best Location Good Rental Income,1.6 Crore,"DHA Phase 1 - Block J, DHA Phase 1",2 Marla,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_block_j_2_marla_sector_shop_for_sale_in_dha_phase_1_best_location_good_rental_income-52827668-1650-3.html
Commercial,Corner Petrol Pump for Sale on Main Raiwind Road 3 Kanal Prime Location,55 Crore,"Raiwind Road, Lahore",3 Kanal,https://www.zameen.com/Property/lahore_raiwind_road_corner_petrol_pump_for_sale_on_main_raiwind_road_3_kanal_prime_location-52757194-128-3.html
Commercial,"Corner Lower Ground Floor Shop for Sale Palace Arcade, Liberty Market, Lahore",75 Lakh,"Commercial Plaza At Liberty Market, Liberty Market",0.5 Marla,https://www.zameen.com/Property/liberty_market_commercial_plaza_at_liberty_market_corner_lower_ground_floor_shop_for_sale_palace_arcade_liberty_market_lahore-52732952-9825-3.html
Commercial,14 Marla Double Story Commercial Building On Ferozpur Road Kahna Nau Lahore,6.8 Crore,"Ferozepur Road, Lahore",14 Marla,https://www.zameen.com/Property/lahore_ferozepur_road_14_marla_double_story_commercial_building_on_ferozpur_road_kahna_nau_lahore-52472861-81-3.html
Commercial,5700 SQUARE FEET PLAZA Excellent Location,22 Crore,"DHA Phase 4, DHA Defence",6 Marla,https://www.zameen.com/Property/dha_defence_dha_phase_4_5700_square_feet_plaza_excellent_location-52530595-1446-3.html
Commercial,Ideal Location Defence Moor Property Ideal For High Rise Building Commercial Property Approved  Business Hub  Property,55 Crore,"Main Boulevard DHA Defence, DHA Defence",2 Kanal,https://www.zameen.com/Property/dha_defence_main_boulevard_dha_defence_ideal_location_defence_moor_property_ideal_for_high_rise_building_commercial_property_approved_business_hub_property-52636861-8234-3.html
Commercial,"Luxury Shops in The Oasis Grand 14 Facing Eiffel Tower,Fountains and parks and Earn A Heavy Rental returns",1.06 Crore,"Bahria Town - Johar Block, Bahria Town - Sector E",1 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_luxury_shops_in_the_oasis_grand_14_facing_eiffel_tower_fountains_and_parks_and_earn_a_heavy_rental_returns-52851621-1809-3.html
Commercial,"Luxury Shops in The Oasis Grand 14 Facing Eiffel Tower,Fountains and parks and Earn A Heavy Rental returns",93.6 Lakh,"Bahria Town - Johar Block, Bahria Town - Sector E",0.9 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_luxury_shops_in_the_oasis_grand_14_facing_eiffel_tower_fountains_and_parks_and_earn_a_heavy_rental_returns-52851594-1809-3.html
Commercial,Profitable Retail Shop Space For Sale,39 Lakh,"Icon Valley Phase 2, Raiwind Road",0.7 Marla,https://www.zameen.com/Property/raiwind_road_icon_valley_phase_2_profitable_retail_shop_space_for_sale-52466604-12610-3.html
Commercial,Zameen Vault Your Gateway to Tax-Free Investment in NSIT City DHA Phase 6,2.05 Crore,"DHA Phase 6, DHA Defence",2.2 Marla,https://www.zameen.com/Property/dha_defence_dha_phase_6_zameen_vault_your_gateway_to_tax-free_investment_in_nsit_city_dha_phase_6-52500900-1448-3.html
Commercial,"The Ultimate Destination For Shopping, Business, And Lifestyle",75 Lakh,"Gulberg, Lahore",0.6 Marla,https://www.zameen.com/Property/lahore_gulberg_the_ultimate_destination_for_shopping_business_and_lifestyle-52508539-7-3.html
Commercial,8 Marla Commercial Building for Sale in DHA Raya Prime Investment Opportunity with High Rental Yield,42 Crore,"Defence Raya, DHA Defence",8 Marla,https://www.zameen.com/Property/dha_defence_defence_raya_8_marla_commercial_building_for_sale_in_dha_raya_prime_investment_opportunity_with_high_rental_yield-52715622-8172-3.html
Commercial,Monthly Rental Return 425k In The Heart Of Dha Commercial Hub Phase 3 Y Block,12 Crore,"DHA Phase 3 - Block Y, DHA Phase 3",4 Marla,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_y_monthly_rental_return_425k_in_the_heart_of_dha_commercial_hub_phase_3_y_block-52186958-1587-3.html
Homes,Brand New House Available For Sale In DHA 9 Town Lahore,2.2 Crore,"DHA 9 Town, DHA Defence",5 Marla,https://www.zameen.com/Property/dha_defence_dha_9_town_brand_new_house_available_for_sale_in_dha_9_town_lahore-52807446-1452-1.html
Homes,Your Dream Home Step Into Luxury Living Fully Furnished 1 Kanal House In DHA Lahore,11.75 Crore,"DHA Phase 7, DHA Defence",1 Kanal,https://www.zameen.com/Property/dha_defence_dha_phase_7_your_dream_home_step_into_luxury_living_fully_furnished_1_kanal_house_in_dha_lahore-52840286-1450-1.html
Homes,Near To Commercial Market One Kanal Luxury Ultra-Modern Design Most Beautiful Bungalow,8.55 Crore,"DHA Phase 6, DHA Defence",1 Kanal,https://www.zameen.com/Property/dha_defence_dha_phase_6_near_to_commercial_market_one_kanal_luxury_ultra-modern_design_most_beautiful_bungalow-52817367-1448-1.html
Homes,10 Marla Double Height Lobby Spanish Luxury Bungalow Available For Sale Near MacDonald & Raya Fair Ways,5 Crore,"DHA Phase 7 - Block Y, DHA Phase 7",10 Marla,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_10_marla_double_height_lobby_spanish_luxury_bungalow_available_for_sale_near_macdonald_raya_fair_ways-52617734-1632-1.html
Homes,Fully Basement Fully Furnished Like A Brand New House Prime Location Of Phase 5 Near To Wateen Chowk,9.99 Crore,"DHA Phase 5 - Block K, DHA Phase 5",1 Kanal,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_k_fully_basement_fully_furnished_like_a_brand_new_house_prime_location_of_phase_5_near_to_wateen_chowk-52118687-1607-1.html
Homes,5 Marla Brand New Lavish House for Sale Gulshan-e-Lahore Housing Society Prime Location near Wapda Town & Khayaban-e-Jinnah Road,2.65 Crore,"Gulshan-e-Lahore, Lahore",5 Marla,https://www.zameen.com/Property/lahore_gulshan-e-lahore_5_marla_brand_new_lavish_house_for_sale_gulshan-e-lahore_housing_society_prime_location_near_wapda_town_khayaban-e-jinnah_road-52858529-498-1.html
Homes,10 Marla Corner House Facing Park For Sale,5.2 Crore,"Bahria Town - Sector E, Bahria Town",10 Marla,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marla_corner_house_facing_park_for_sale-52858385-1802-1.html
Homes,1 Kanal Budget Modern House For Sale In DHA Lahore,7.5 Crore,"DHA Phase 6 - Block H, DHA Phase 6",1 Kanal,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_h_1_kanal_budget_modern_house_for_sale_in_dha_lahore-52586912-1617-1.html
Homes,1 Kanal Triple Story Corner House for Sale Airline Housing Society Hot Location,7.5 Crore,"Airline Housing Society, Lahore",1 Kanal,https://www.zameen.com/Property/lahore_airline_housing_society_1_kanal_triple_story_corner_house_for_sale_airline_housing_society_hot_location-52858181-1290-1.html
Homes,10 Marla 3 Bed Brand New Flat For Sale In Askari 11 Lahore,3.1 Crore,"Askari 11, Askari",10 Marla,https://www.zameen.com/Property/askari_askari_11_10_marla_3_bed_brand_new_flat_for_sale_in_askari_11_lahore-27892292-1503-1.html
Homes,1 KANAL BRAND NEW ULTRA LUXURY MODERN HOUSE FOR SALE IN JASMINE BLOCK EXCELLENT LOCATION BAHRIA TOWN LAHORE,13.75 Crore,"Bahria Town - Jasmine Block, Bahria Town - Sector C",1 Kanal,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_1_kanal_brand_new_ultra_luxury_modern_house_for_sale_in_jasmine_block_excellent_location_bahria_town_lahore-52836186-1786-1.html
Homes,Full Basement Elegant Ultra Modern Design 2 Kanal House For Sale at Top Location Near to Commercial,18 Crore,"Park View City, Lahore",2 Kanal,https://www.zameen.com/Property/lahore_park_view_city_full_basement_elegant_ultra_modern_design_2_kanal_house_for_sale_at_top_location_near_to_commercial-52745126-1466-1.html
Homes,5 MARLA SPINISH BRAND NEW 7 BEDS TRIPPLE STORY THREE KITCHEN THREE TVL TRIPPLE UNIT SOLID AND A+ CONSTUCTION,3.3 Crore,"Johar Town, Lahore",5 Marla,https://www.zameen.com/Property/lahore_johar_town_5_marla_spinish_brand_new_7_beds_tripple_story_three_kitchen_three_tvl_tripple_unit_solid_and_a_constuction-52834140-93-1.html
Homes,Ready To Buy Good Location 12 Marla Flat on 7th Floor In Askari 11 - Sector B Lahore,3 Crore,"Askari 11, Askari",12 Marla,https://www.zameen.com/Property/askari_askari_11_ready_to_buy_good_location_12_marla_flat_on_7th_floor_in_askari_11_-_sector_b_lahore-52483066-1503-1.html
Homes,"BRAND NEW 10 Marla 3 Bed Apartment On 6th Floor For Sale In Askari 11 Sec-D, Lahore",4 Crore,"Askari 11, Askari",10 Marla,https://www.zameen.com/Property/askari_askari_11_brand_new_10_marla_3_bed_apartment_on_6th_floor_for_sale_in_askari_11_sec-d_lahore-52502012-1503-1.html
Homes,7 MARLA 1NT FLOOR FOR SALE IN REHMAN GARDENS NEAR DHA PHASE 1,1.8 Crore,"Rehman Gardens, Lahore",7 Marla,https://www.zameen.com/Property/lahore_rehman_gardens_7_marla_1nt_floor_for_sale_in_rehman_gardens_near_dha_phase_1-52857905-4584-1.html
Homes,2018 Modal 4th Floor Apartment For Sale In Askari 11,2.69 Crore,"Askari 11 - Sector B Apartments, Askari 11",10 Marla,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_2018_modal_4th_floor_apartment_for_sale_in_askari_11-52725201-15703-1.html
Homes,10 MARLA BRAND NEW ULTRA LUXURY BEAUTIFUL MODERN HOUSE FOR SALE IN SECTOR F BAHRIA TOWN LAHORE,4.1 Crore,"Bahria Town - Sector F, Bahria Town",10 Marla,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_f_10_marla_brand_new_ultra_luxury_beautiful_modern_house_for_sale_in_sector_f_bahria_town_lahore-52642406-3097-1.html
Homes,10 MARLA BRAND NEW ULTRA LUXURY MODERN HOUSE FOR SALE IN IQBAL BLOCK BAHRIA TOWN LAHORE,5.25 Crore,"Bahria Town - Iqbal Block, Bahria Town - Sector E",10 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_iqbal_block_10_marla_brand_new_ultra_luxury_modern_house_for_sale_in_iqbal_block_bahria_town_lahore-52669882-1805-1.html
Homes,1 KANAL BRAND NEW ULTRA LUXURY MODERN Fully Furnshied HOUSE FOR SALE IN Tulip BLOCK BAHRIA TOWN LAHORE,7 Crore,"Bahria Town - Tulip Block, Bahria Town - Sector C",1 Kanal,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_1_kanal_brand_new_ultra_luxury_modern_fully_furnshied_house_for_sale_in_tulip_block_bahria_town_lahore-52834302-1789-1.html
Homes,12 MARLA BRAND NEW CORNER LUXURY MODERN HOUSE FOR SALE IN NISHTER BLOCK BAHRIA TOWN LAHORE,5.5 Crore,"Bahria Town - Nishtar Block, Bahria Town - Sector E",12 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_12_marla_brand_new_corner_luxury_modern_house_for_sale_in_nishter_block_bahria_town_lahore-52842857-1806-1.html
Homes,5 MARLA BRAND NEW ULTRA LUXURY MODERN HOUSE FOR SALE IN JINNAH BLOCK BAHRIA TOWN LAHORE,2.3 Crore,"Bahria Town - Jinnah Block, Bahria Town - Sector E",5 Marla,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_5_marla_brand_new_ultra_luxury_modern_house_for_sale_in_jinnah_block_bahria_town_lahore-52842880-1804-1.html
Homes,10 Marla Corner Owner Bulidar House For Sale,3.55 Crore,"Formanites Housing Scheme, Lahore",10 Marla,https://www.zameen.com/Property/lahore_formanites_housing_scheme_10_marla_corner_owner_bulidar_house_for_sale-49302235-1020-1.html
